node_name,event_type
Node5467,Speciation
Node5465,Speciation
Node5466,Speciation
Node5453,Speciation
Node5458,Speciation
Node5459,Speciation
Node5463,Speciation
Node5460,Speciation
Node5461,Speciation
Node5462,Speciation
Node5454,Speciation
Node5457,Speciation
Node5455,Speciation
Node5456,Speciation
Node5472,Speciation
Node5473,Speciation
Node5474,Speciation
Node5475,Speciation
Node5476,Speciation
Node5480,Speciation
Node5477,Speciation
Node5478,Speciation
Node5479,Speciation
Node5481,Speciation
Node5482,Speciation
Node5483,Speciation
Node5486,Speciation
Node5484,Speciation
Node5485,Speciation
Node5584,Speciation
Node5585,Speciation
Node5586,Speciation
Node5587,Speciation
Node5588,Speciation
Node5589,Speciation
Node5594,Speciation
Node5595,Speciation
Node5596,Speciation
Node5590,Speciation
Node5591,Speciation
Node5592,Speciation
Node5593,Speciation
Node5597,Speciation
Node5598,Speciation
Node5599,Speciation
Node5600,Speciation
Node5601,Speciation
Node5602,Speciation
Node5606,Speciation
Node5609,Speciation
Node5607,Speciation
Node5608,Speciation
Node5603,Speciation
Node5604,Speciation
Node5605,Speciation
Node5610,Speciation
Node5611,Speciation
Node5612,Speciation
Node5613,Speciation
Node5614,Speciation
Node5615,Speciation
Node5616,Speciation
Node5617,Speciation
Node5621,Speciation
Node5618,Speciation
Node5619,Speciation
Node5620,Speciation
Node5622,Speciation
Node5623,Speciation
Node5624,Speciation
Node5625,Duplication
Node5626,Duplication
Node5627,Duplication
Node5628,Speciation
Node5629,Duplication
InternalNode_1469,Speciation
InternalNode_1470,Speciation
InternalNode_1471,Speciation
Node21556,Duplication
Node21569,Speciation
Node21600,Speciation
Node21604,Speciation
Node21605,Speciation
Node21606,Speciation
Node21607,Speciation
Node21601,Speciation
Node21602,Speciation
Node21603,Speciation
Node21570,Speciation
Node21571,Speciation
Node21572,Speciation
Node21573,Duplication
Node21587,Speciation
Node21588,Speciation
Node21589,Speciation
Node21590,Speciation
Node21596,Speciation
Node21591,Speciation
Node21592,Speciation
Node21593,Speciation
Node21594,Speciation
Node21595,Duplication
Node21574,Speciation
Node21575,Speciation
Node21576,Speciation
Node21577,Speciation
Node21578,Speciation
Node21585,Speciation
Node21579,Speciation
Node21580,Speciation
Node21584,Speciation
Node21581,Speciation
Node21582,Speciation
Node21583,Duplication
Node21586,Speciation
Node21597,Speciation
Node21598,Speciation
Node21599,Speciation
Node21557,Speciation
Node21558,Speciation
Node21559,Speciation
Node21560,Speciation
Node21562,Speciation
Node21561,Speciation
Node21563,Speciation
Node21566,Speciation
Node21568,Speciation
Node21567,Speciation
Node21564,Speciation
Node21565,Speciation
InternalNode_1524,Speciation
InternalNode_1525,Speciation
InternalNode_1526,Speciation
Node21635,Speciation
Node21636,Speciation
Node21637,Speciation
Node21638,Speciation
Node21639,Speciation
Node21608,Speciation
Node21630,Speciation
Node21631,Speciation
Node21632,Speciation
Node21633,Speciation
Node21634,Speciation
Node21609,Speciation
Node21610,Speciation
Node21611,Speciation
Node21612,Speciation
Node21613,Speciation
Node21614,Speciation
Node21616,Speciation
Node21617,Speciation
Node21615,Speciation
Node21618,Speciation
Node21619,Speciation
Node21620,Speciation
Node21621,Speciation
Node21622,Speciation
Node21625,Speciation
Node21623,Speciation
Node21624,Speciation
Node21626,Speciation
Node21627,Speciation
Node21628,Speciation
Node21629,Speciation
Node5728,Speciation
Node5729,Speciation
Node5730,Speciation
Node21446,Duplication
Node21447,Speciation
Node21488,Speciation
Node21489,Speciation
Node21502,Speciation
Node21503,Speciation
Node21490,Speciation
Node21493,Speciation
Node21494,Speciation
Node21500,Speciation
Node21501,Speciation
Node21495,Speciation
Node21497,Speciation
Node21499,Speciation
Node21498,Speciation
Node21496,Speciation
Node21491,Speciation
Node21492,Speciation
Node21448,Speciation
Node21449,Speciation
Node21450,Speciation
Node21451,Speciation
Node21452,Speciation
Node21453,Speciation
Node21465,Speciation
Node21454,Speciation
Node21455,Speciation
Node21456,Speciation
Node21457,Speciation
Node21458,Speciation
Node21459,Speciation
Node21461,Speciation
Node21462,Speciation
Node21463,Speciation
Node21464,Speciation
Node21460,Speciation
Node21466,Speciation
Node21467,Speciation
Node21468,Speciation
Node21469,Speciation
Node21470,Speciation
Node21471,Speciation
Node21472,Speciation
Node21473,Speciation
Node21478,Speciation
Node21474,Speciation
Node21475,Speciation
Node21476,Speciation
Node21477,Speciation
Node21479,Speciation
Node21480,Speciation
Node21482,Speciation
Node21483,Speciation
Node21484,Speciation
Node21486,Speciation
Node21487,Speciation
Node21485,Speciation
Node21481,Speciation
Node21504,Speciation
Node21505,Speciation
Node21519,Speciation
Node21506,Speciation
Node21516,Speciation
Node21517,Speciation
Node21518,Speciation
Node21507,Speciation
Node21508,Speciation
Node21509,Speciation
Node21511,Speciation
Node21510,Speciation
Node21512,Speciation
Node21513,Speciation
Node21514,Speciation
Node21515,Speciation
Node21520,Speciation
Node21522,Speciation
Node21523,Speciation
Node21521,Speciation
Node5731,Speciation
Node5732,Speciation
Node5733,Duplication
Node5734,Duplication
Node5735,Speciation
Node5736,Speciation
Node5737,Speciation
Node5738,Duplication
Node5739,Speciation
Node5740,Duplication
Node5741,Duplication
Node5742,Duplication
Node8930,Duplication
Node11008,Duplication
Node11793,Speciation
Node11929,Speciation
Node11930,Speciation
Node11931,Speciation
Node11932,Speciation
Node11933,Speciation
Node12057,Speciation
Node12058,Speciation
Node12059,Speciation
Node12060,Speciation
Node12085,Speciation
Node12086,Speciation
Node12087,Speciation
Node12092,Speciation
Node12093,Speciation
Node12096,Speciation
Node12094,Speciation
Node12095,Speciation
Node12088,Speciation
Node12089,Speciation
Node12090,Speciation
Node12091,Speciation
Node12061,Speciation
Node12072,Speciation
Node12074,Speciation
Node12075,Speciation
Node12076,Speciation
Node12077,Speciation
Node12078,Speciation
Node12079,Speciation
Node12081,Speciation
Node12083,Speciation
Node12082,Speciation
Node12080,Speciation
Node12084,Speciation
Node12073,Speciation
Node12062,Speciation
Node12063,Speciation
Node12064,Speciation
Node12065,Speciation
Node12066,Speciation
Node12067,Speciation
Node12071,Speciation
Node12068,Speciation
Node12069,Speciation
Node12070,Speciation
Node11934,Speciation
Node11935,Speciation
Node11936,Speciation
Node11937,Speciation
Node11939,Speciation
Node11940,Speciation
Node11941,Speciation
Node11938,Speciation
Node11942,Speciation
Node11943,Speciation
Node11944,Speciation
Node11945,Speciation
Node12038,Speciation
Node12051,Speciation
Node12052,Speciation
Node12053,Speciation
Node12054,Speciation
Node12055,Speciation
Node12056,Speciation
Node12039,Speciation
Node12040,Speciation
Node12041,Speciation
Node12044,Speciation
Node12042,Speciation
Node12043,Speciation
Node12045,Speciation
Node12046,Speciation
Node12047,Speciation
Node12048,Speciation
Node12049,Speciation
Node12050,Speciation
Node11946,Speciation
Node11954,Speciation
Node12029,Speciation
Node12036,Speciation
Node12037,Speciation
Node12030,Speciation
Node12031,Speciation
Node12032,Speciation
Node12035,Speciation
Node12033,Speciation
Node12034,Speciation
Node11955,Speciation
Node12022,Speciation
Node12023,Speciation
Node12024,Speciation
Node12025,Speciation
Node12026,Speciation
Node12028,Speciation
Node12027,Speciation
Node11956,Speciation
Node11957,Speciation
Node12015,Speciation
Node11958,Speciation
Node11959,Speciation
Node11960,Speciation
Node11988,Speciation
Node11989,Speciation
Node11961,Speciation
Node11962,Speciation
Node11963,Speciation
Node11964,Speciation
Node11984,Speciation
Node11985,Speciation
Node11965,Speciation
Node11982,Speciation
Node11983,Speciation
Node11966,Speciation
Node11967,Speciation
Node11968,Speciation
Node11969,Speciation
Node11972,Speciation
Node11973,Speciation
Node11970,Speciation
Node11971,Speciation
Node11974,Speciation
Node11975,Speciation
Node11976,Speciation
Node11981,Speciation
Node11977,Speciation
Node11980,Speciation
Node11978,Speciation
Node11979,Speciation
Node11986,Speciation
Node11987,Speciation
Node11990,Speciation
Node11991,Speciation
Node11992,Speciation
Node11993,Speciation
Node11994,Speciation
Node12005,Speciation
Node12006,Speciation
Node12007,Speciation
Node12008,Speciation
Node12009,Speciation
Node12012,Speciation
Node12010,Speciation
Node12011,Speciation
Node12013,Speciation
Node12014,Speciation
Node11995,Speciation
Node11996,Speciation
Node11997,Speciation
Node11999,Speciation
Node11998,Speciation
Node12000,Speciation
Node12001,Speciation
Node12003,Speciation
Node12004,Speciation
Node12002,Speciation
Node12016,Speciation
Node12017,Speciation
Node12018,Speciation
Node12019,Speciation
Node12020,Speciation
Node12021,Speciation
Node11947,Speciation
Node11952,Speciation
Node11953,Speciation
Node11948,Speciation
Node11950,Speciation
Node11951,Speciation
Node11949,Speciation
Node12097,Speciation
Node12124,Speciation
Node12125,Speciation
Node12126,Speciation
Node12127,Speciation
Node12128,Speciation
Node12143,Speciation
Node12144,Speciation
Node12145,Speciation
Node12146,Speciation
Node12129,Speciation
Node12130,Speciation
Node12131,Speciation
Node12132,Speciation
Node12133,Speciation
Node12134,Speciation
Node12135,Speciation
Node12136,Speciation
Node12137,Speciation
Node12138,Speciation
Node12141,Speciation
Node12142,Speciation
Node12139,Duplication
Node12140,Speciation
Node12147,Speciation
Node12152,Speciation
Node12148,Speciation
Node12149,Speciation
Node12150,Speciation
Node12151,Speciation
Node12153,Speciation
Node12154,Speciation
Node12155,Speciation
Node12156,Speciation
Node12157,Speciation
Node12158,Speciation
Node12159,Speciation
Node12160,Speciation
Node12161,Speciation
Node12098,Speciation
Node12099,Speciation
Node12112,Speciation
Node12119,Speciation
Node12120,Speciation
Node12113,Speciation
Node12114,Speciation
Node12115,Speciation
Node12116,Speciation
Node12117,Speciation
Node12118,Speciation
Node12100,Speciation
Node12101,Speciation
Node12102,Speciation
Node12104,Speciation
Node12105,Speciation
Node12106,Speciation
Node12110,Speciation
Node12107,Speciation
Node12108,Speciation
Node12109,Speciation
Node12111,Speciation
Node12103,Speciation
Node12121,Speciation
Node12122,Speciation
Node12123,Speciation
Node12162,Speciation
Node12205,Speciation
Node12206,Speciation
Node12207,Speciation
Node12209,Speciation
Node12210,Speciation
Node12211,Speciation
Node12212,Speciation
Node12213,Speciation
Node12214,Speciation
Node12215,Speciation
Node12208,Speciation
Node12163,Speciation
Node12204,Speciation
Node12164,Speciation
Node12165,Speciation
Node12192,Speciation
Node12193,Speciation
Node12197,Speciation
Node12198,Speciation
Node12199,Speciation
Node12194,Speciation
Node12195,Speciation
Node12196,Speciation
Node12200,Speciation
Node12203,Speciation
Node12201,Speciation
Node12202,Speciation
Node12166,Speciation
Node12180,Speciation
Node12181,Speciation
Node12182,Speciation
Node12183,Speciation
Node12184,Speciation
Node12185,Speciation
Node12186,Speciation
Node12187,Speciation
Node12188,Speciation
Node12189,Speciation
Node12190,Speciation
Node12191,Speciation
Node12167,Speciation
Node12173,Speciation
Node12174,Speciation
Node12175,Speciation
Node12176,Speciation
Node12177,Speciation
Node12178,Speciation
Node12179,Speciation
Node12168,Speciation
Node12171,Speciation
Node12172,Speciation
Node12169,Speciation
Node12170,Speciation
Node12216,Speciation
Node12217,Speciation
Node12218,Speciation
Node12219,Speciation
Node12220,Speciation
Node12221,Speciation
Node12222,Speciation
Node12223,Speciation
Node12224,Speciation
Node12227,Speciation
Node12228,Speciation
Node12229,Speciation
Node12231,Speciation
Node12230,Speciation
Node12225,Speciation
Node12226,Speciation
Node12232,Speciation
Node12234,Speciation
Node12235,Speciation
Node12233,Speciation
Node12236,Speciation
Node12237,Speciation
Node12238,Speciation
Node12239,Speciation
Node12254,Speciation
Node12255,Speciation
Node12256,Speciation
Node12257,Speciation
Node12258,Speciation
Node12259,Speciation
Node12240,Speciation
Node12241,Speciation
Node12244,Speciation
Node12245,Speciation
Node12246,Speciation
Node12242,Speciation
Node12243,Speciation
Node12247,Speciation
Node12248,Speciation
Node12249,Speciation
Node12250,Speciation
Node12251,Speciation
Node12252,Speciation
Node12253,Speciation
Node12260,Speciation
Node11794,Duplication
Node11875,Speciation
Node11876,Speciation
Node11878,Speciation
Node11894,Speciation
Node11896,Speciation
Node11895,Speciation
Node11879,Speciation
Node11880,Speciation
Node11881,Speciation
Node11886,Speciation
Node11882,Speciation
Node11883,Speciation
Node11884,Speciation
Node11885,Speciation
Node11887,Speciation
Node11888,Speciation
Node11889,Speciation
Node11890,Speciation
Node11891,Speciation
Node11892,Speciation
Node11893,Speciation
Node11877,Speciation
Node11897,Speciation
Node11920,Speciation
Node11921,Speciation
Node11922,Speciation
Node11923,Speciation
Node11924,Speciation
Node11925,Speciation
Node11926,Speciation
Node11927,Speciation
Node11928,Speciation
Node11898,Speciation
Node11899,Speciation
Node11900,Speciation
Node11902,Speciation
Node11903,Speciation
Node11904,Speciation
Node11901,Speciation
Node11905,Speciation
Node11906,Speciation
Node11907,Speciation
Node11908,Speciation
Node11909,Speciation
Node11915,Speciation
Node11910,Speciation
Node11911,Speciation
Node11912,Speciation
Node11913,Speciation
Node11914,Speciation
Node11916,Speciation
Node11917,Speciation
Node11918,Speciation
Node11919,Speciation
Node11795,Speciation
Node11846,Speciation
Node11847,Speciation
Node11848,Speciation
Node11849,Speciation
Node11850,Speciation
Node11851,Speciation
Node11873,Speciation
Node11874,Speciation
Node11852,Speciation
Node11865,Speciation
Node11872,Speciation
Node11866,Speciation
Node11867,Speciation
Node11868,Speciation
Node11870,Speciation
Node11869,Speciation
Node11871,Speciation
Node11853,Speciation
Node11854,Speciation
Node11855,Speciation
Node11856,Speciation
Node11857,Speciation
Node11858,Speciation
Node11859,Speciation
Node11860,Speciation
Node11861,Speciation
Node11862,Speciation
Node11863,Speciation
Node11864,Speciation
Node11796,Speciation
Node11845,Speciation
Node11797,Speciation
Node11828,Speciation
Node11835,Speciation
Node11842,Speciation
Node11844,Speciation
Node11843,Speciation
Node11836,Speciation
Node11837,Speciation
Node11838,Speciation
Node11839,Speciation
Node11840,Speciation
Node11841,Speciation
Node11829,Speciation
Node11831,Speciation
Node11833,Speciation
Node11834,Speciation
Node11832,Speciation
Node11830,Speciation
Node11798,Speciation
Node11799,Speciation
Node11800,Speciation
Node11820,Speciation
Node11825,Speciation
Node11821,Speciation
Node11822,Speciation
Node11823,Speciation
Node11824,Speciation
Node11801,Speciation
Node11808,Speciation
Node11809,Speciation
Node11810,Speciation
Node11811,Speciation
Node11812,Speciation
Node11813,Speciation
